chemical_name,inchi,chebi_identifier,var1_levels,var1_uri,var2_levels,var2_uri,treatment,sample_size,sample_mean,unit,sem
(E)-2-hexenal,"InChI=1S/C6H10O/c1-2-3-4-5-6-7/h4-6H,2-3H2,1H3/b5-4+",chebi:28913,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,9.6,,
(Z)-3-hexen-1-ol,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h3-4,7H,2,5-6H2,1H3/b4-3-",chebi:28857,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,4.6,,
(E)-2-hexen-1-ol,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h4-5,7H,2-3,6H2,1H3/b5-4+",chebi:141205,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,1.8,,
hexan-1-ol,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",chebi:87393,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0.4,,
(Z)-3-hexenyl acetate,"InChI=1S/C8H14O2/c1-3-4-5-6-7-10-8(2)9/h4-5H,3,6-7H2,1-2H3/b5-4-",chebi:61316,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,7.1,,
hexyl acetate,"InChI=1S/C8H16O2/c1-3-4-5-6-7-10-8(2)9/h3-7H2,1-2H3",chebi:87510,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0,,
nonanal,"InChI=1S/C9H18O/c1-2-3-4-5-6-7-8-9-10/h9H,2-8H2,1H3",chebi:84268,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0.1,,
benzylalcohol,"InChI=1S/C7H8O/c8-6-7-4-2-1-3-5-7/h1-5,8H,6H2",chebi:17987,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0.1,,
benzaldehyde,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,chebi:17169,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0,,
2-phenylethanol,"InChI=1S/C8H10O/c9-7-6-8-4-2-1-3-5-8/h1-5,9H,6-7H2",chebi:49000,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0.4,,
phenylacetaldehyde,"InChI=1S/C8H8O/c9-7-6-8-4-2-1-3-5-8/h1-5,7H,6H2",chebi:16424,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0,,
"3,5-dimethoxytoluene","InChI=1S/C9H12O2/c1-7-4-8(10-2)6-9(5-7)11-3/h4-6H,1-3H3",chebi:141217,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0.1,,
"1,3,5-trimethoxybenzene","InChI=1S/C9H12O3/c1-10-7-4-8(11-2)6-9(5-7)12-3/h4-6H,1-3H3",chebi:31038,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,9.7,,
eugenol,"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3,5-7,11H,1,4H2,2H3",chebi:4917,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0,,
methyl eugenol,"InChI=1S/C11H14O2/c1-4-5-9-6-7-10(12-2)11(8-9)13-3/h4-8H,1-3H3",chebi:14469,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0,,
geraniol,"InChI=1S/C10H18O/c1-9(2)5-4-6-10(3)7-8-11/h5,7,11H,4,6,8H2,1-3H3/b10-7+",chebi:17447,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,38.1,,
geranial,"InChI=1S/C10H16O/c1-9(2)5-4-6-10(3)7-8-11/h5,7-8H,4,6H2,1-3H3/b10-7+",chebi:16980,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,6.1,,
geranic_acid,"InChI=1S/C10H16O2/c1-8(2)5-4-6-9(3)7-10(11)12/h5,7H,4,6H2,1-3H3,(H,11,12)/b9-7+",chebi:67264,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0,,
geranyl acetate,"InChI=1S/C12H20O2/c1-10(2)6-5-7-11(3)8-9-14-12(4)13/h6,8H,5,7,9H2,1-4H3/b11-8+",chebi:5331,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0.2,,
nerol,"InChI=1S/C10H18O/c1-9(2)5-4-6-10(3)7-8-11/h5,7,11H,4,6,8H2,1-3H3/b10-7-",chebi:29452,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0.1,,
neral,"InChI=1S/C10H16O/c1-9(2)5-4-6-10(3)7-8-11/h5,7-8H,4,6H2,1-3H3/b10-7-",chebi:29020,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0.1,,
citronellol,"InChI=1S/C10H20O/c1-9(2)5-4-6-10(3)7-8-11/h5,10-11H,4,6-8H2,1-3H3",chebi:50462,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0.6,,
beta-myrcene,"InChI=1S/C10H16/c1-5-10(4)8-6-7-9(2)3/h5,7H,1,4,6,8H2,2-3H3",chebi:17221,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0,,
Z-β-ocimene,"InChI=1S/C10H16/c1-5-10(4)8-6-7-9(2)3/h5,7-8H,1,6H2,2-4H3/b10-8-",chebi:87574,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0,,
(E)-beta-ocimene,"InChI=1S/C10H16/c1-5-10(4)8-6-7-9(2)3/h5,7-8H,1,6H2,2-4H3/b10-8+",chebi:64280,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0,,
germacrene D,"InChI=1S/C15H24/c1-12(2)15-10-8-13(3)6-5-7-14(4)9-11-15/h7-8,10,12,15H,3,5-6,9,11H2,1-2,4H3/b10-8+,14-7+",chebi:49045,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,7.5,,
Germacrene D 4 ol,"InChI=1S/C15H26O/c1-12(2)14-8-7-13(3)6-5-10-15(4,16)11-9-14/h6,9,11-12,14,16H,5,7-8,10H2,1-4H3/b11-9+,13-6+",chebi:141218,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0.6,,
bicyclogermacrene,"InChI=1S/C15H24/c1-11-6-5-7-12(2)10-14-13(9-8-11)15(14,3)4/h6,10,13-14H,5,7-9H2,1-4H3/b11-6+,12-10+/t13-,14+/m1/s1",chebi:63709,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0,,
(E)-beta-farnesene,"InChI=1S/C15H24/c1-6-14(4)10-8-12-15(5)11-7-9-13(2)3/h6,9,12H,1,4,7-8,10-11H2,2-3,5H3/b15-12+",chebi:10418,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0,,
"(E,E)-farnesol","InChI=1S/C15H26O/c1-13(2)7-5-8-14(3)9-6-10-15(4)11-12-16/h7,9,11,16H,5-6,8,10,12H2,1-4H3/b14-9+,15-11+",chebi:16619,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0.1,,
"(E,E)-farnesal","InChI=1S/C15H24O/c1-13(2)7-5-8-14(3)9-6-10-15(4)11-12-16/h7,9,11-12H,5-6,8,10H2,1-4H3/b14-9+,15-11+",chebi:15894,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0,,
"(E,E)-farnesyl acetate","InChI=1S/C17H28O2/c1-14(2)8-6-9-15(3)10-7-11-16(4)12-13-19-17(5)18/h8,10,12H,6-7,9,11,13H2,1-5H3/b15-10+,16-12+",,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0,,
delta-cadinene,"InChI=1S/C15H24/c1-10(2)13-8-6-12(4)14-7-5-11(3)9-15(13)14/h9-10,13,15H,5-8H2,1-4H3",chebi:140564,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0.2,,
alpha-cadinol,"InChI=1S/C15H26O/c1-10(2)12-7-8-15(4,16)14-6-5-11(3)9-13(12)14/h9-10,12-14,16H,5-8H2,1-4H3/t12-,13-,14+,15+/m0/s1",chebi:132905,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0.2,,
tau-cadinol,"InChI=1S/C15H26O/c1-10(2)12-7-8-15(4,16)14-6-5-11(3)9-13(12)14/h9-10,12-14,16H,5-8H2,1-4H3/t12-,13-,14+,15-/m0/s1",chebi:138042,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0,,
tau-muurolol,"InChI=1S/C15H26O/c1-10(2)12-7-8-15(4,16)14-6-5-11(3)9-13(12)14/h9-10,12-14,16H,5-8H2,1-4H3/t12-,13-,14-,15-/m0/s1",,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0.2,,
elemol,"InChI=1S/C15H26O/c1-7-15(6)9-8-12(14(4,5)16)10-13(15)11(2)3/h7,12-13,16H,1-2,8-10H2,3-6H3/t12-,13+,15-/m1/s1",chebi:141221,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0,,
dihydro-beta-ionone,"InChI=1S/C13H22O/c1-10-6-5-9-13(3,4)12(10)8-7-11(2)14/h5-9H2,1-4H3",chebi:18015,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,0.1,,
dihydro-beta-ionol,"InChI=1S/C13H24O/c1-10-6-5-9-13(3,4)12(10)8-7-11(2)14/h11,14H,5-9H2,1-4H3",,OB,https://garden.org/plants/view/383/Rose-Rosa-Old-Blush/,,,OB,,11.6,,
hexanal,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h6H,2-5H2,1H3",chebi:88528,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,1.5,,
(E)-2-hexenal,"InChI=1S/C6H10O/c1-2-3-4-5-6-7/h4-6H,2-3H2,1H3/b5-4+",chebi:28913,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,6.5,,
(Z)-3-hexen-1-ol,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h3-4,7H,2,5-6H2,1H3/b4-3-",chebi:28857,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0,,
(E)-2-hexen-1-ol,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h4-5,7H,2-3,6H2,1H3/b5-4+",chebi:141205,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0,,
hexan-1-ol,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",chebi:87393,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0,,
(Z)-3-hexenyl acetate,"InChI=1S/C8H14O2/c1-3-4-5-6-7-10-8(2)9/h4-5H,3,6-7H2,1-2H3/b5-4-",chebi:61316,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0.7,,
hexyl acetate,"InChI=1S/C8H16O2/c1-3-4-5-6-7-10-8(2)9/h3-7H2,1-2H3",chebi:87510,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0.4,,
nonanal,"InChI=1S/C9H18O/c1-2-3-4-5-6-7-8-9-10/h9H,2-8H2,1H3",chebi:84268,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0.1,,
benzylalcohol,"InChI=1S/C7H8O/c8-6-7-4-2-1-3-5-7/h1-5,8H,6H2",chebi:17987,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0.6,,
benzaldehyde,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,chebi:17169,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0,,
2-phenylethanol,"InChI=1S/C8H10O/c9-7-6-8-4-2-1-3-5-8/h1-5,9H,6-7H2",chebi:49000,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0,,
phenylacetaldehyde,"InChI=1S/C8H8O/c9-7-6-8-4-2-1-3-5-8/h1-5,7H,6H2",chebi:16424,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0,,
"3,5-dimethoxytoluene","InChI=1S/C9H12O2/c1-7-4-8(10-2)6-9(5-7)11-3/h4-6H,1-3H3",chebi:141217,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,15.8,,
"1,3,5-trimethoxybenzene","InChI=1S/C9H12O3/c1-10-7-4-8(11-2)6-9(5-7)12-3/h4-6H,1-3H3",chebi:31038,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0,,
eugenol,"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3,5-7,11H,1,4H2,2H3",chebi:4917,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0.2,,
methyl eugenol,"InChI=1S/C11H14O2/c1-4-5-9-6-7-10(12-2)11(8-9)13-3/h4-8H,1-3H3",chebi:14469,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0.4,,
geraniol,"InChI=1S/C10H18O/c1-9(2)5-4-6-10(3)7-8-11/h5,7,11H,4,6,8H2,1-3H3/b10-7+",chebi:17447,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0.1,,
geranial,"InChI=1S/C10H16O/c1-9(2)5-4-6-10(3)7-8-11/h5,7-8H,4,6H2,1-3H3/b10-7+",chebi:16980,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0,,
geranic_acid,"InChI=1S/C10H16O2/c1-8(2)5-4-6-9(3)7-10(11)12/h5,7H,4,6H2,1-3H3,(H,11,12)/b9-7+",chebi:67264,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0,,
geranyl acetate,"InChI=1S/C12H20O2/c1-10(2)6-5-7-11(3)8-9-14-12(4)13/h6,8H,5,7,9H2,1-4H3/b11-8+",chebi:5331,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0,,
nerol,"InChI=1S/C10H18O/c1-9(2)5-4-6-10(3)7-8-11/h5,7,11H,4,6,8H2,1-3H3/b10-7-",chebi:29452,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0,,
neral,"InChI=1S/C10H16O/c1-9(2)5-4-6-10(3)7-8-11/h5,7-8H,4,6H2,1-3H3/b10-7-",chebi:29020,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0,,
citronellol,"InChI=1S/C10H20O/c1-9(2)5-4-6-10(3)7-8-11/h5,10-11H,4,6-8H2,1-3H3",chebi:50462,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0,,
beta-myrcene,"InChI=1S/C10H16/c1-5-10(4)8-6-7-9(2)3/h5,7H,1,4,6,8H2,2-3H3",chebi:17221,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0,,
Z-β-ocimene,"InChI=1S/C10H16/c1-5-10(4)8-6-7-9(2)3/h5,7-8H,1,6H2,2-4H3/b10-8-",chebi:87574,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0,,
(E)-beta-ocimene,"InChI=1S/C10H16/c1-5-10(4)8-6-7-9(2)3/h5,7-8H,1,6H2,2-4H3/b10-8+",chebi:64280,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0.1,,
germacrene D,"InChI=1S/C15H24/c1-12(2)15-10-8-13(3)6-5-7-14(4)9-11-15/h7-8,10,12,15H,3,5-6,9,11H2,1-2,4H3/b10-8+,14-7+",chebi:49045,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,44.5,,
Germacrene D 4 ol,"InChI=1S/C15H26O/c1-12(2)14-8-7-13(3)6-5-10-15(4,16)11-9-14/h6,9,11-12,14,16H,5,7-8,10H2,1-4H3/b11-9+,13-6+",chebi:141218,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0.2,,
bicyclogermacrene,"InChI=1S/C15H24/c1-11-6-5-7-12(2)10-14-13(9-8-11)15(14,3)4/h6,10,13-14H,5,7-9H2,1-4H3/b11-6+,12-10+/t13-,14+/m1/s1",chebi:63709,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0.7,,
(E)-beta-farnesene,"InChI=1S/C15H24/c1-6-14(4)10-8-12-15(5)11-7-9-13(2)3/h6,9,12H,1,4,7-8,10-11H2,2-3,5H3/b15-12+",chebi:10418,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0,,
"(E,E)-farnesol","InChI=1S/C15H26O/c1-13(2)7-5-8-14(3)9-6-10-15(4)11-12-16/h7,9,11,16H,5-6,8,10,12H2,1-4H3/b14-9+,15-11+",chebi:16619,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0,,
"(E,E)-farnesal","InChI=1S/C15H24O/c1-13(2)7-5-8-14(3)9-6-10-15(4)11-12-16/h7,9,11-12H,5-6,8,10H2,1-4H3/b14-9+,15-11+",chebi:15894,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0,,
"(E,E)-farnesyl acetate","InChI=1S/C17H28O2/c1-14(2)8-6-9-15(3)10-7-11-16(4)12-13-19-17(5)18/h8,10,12H,6-7,9,11,13H2,1-5H3/b15-10+,16-12+",,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0,,
delta-cadinene,"InChI=1S/C15H24/c1-10(2)13-8-6-12(4)14-7-5-11(3)9-15(13)14/h9-10,13,15H,5-8H2,1-4H3",chebi:140564,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,2.1,,
alpha-cadinol,"InChI=1S/C15H26O/c1-10(2)12-7-8-15(4,16)14-6-5-11(3)9-13(12)14/h9-10,12-14,16H,5-8H2,1-4H3/t12-,13-,14+,15+/m0/s1",chebi:132905,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,3.2,,
tau-cadinol,"InChI=1S/C15H26O/c1-10(2)12-7-8-15(4,16)14-6-5-11(3)9-13(12)14/h9-10,12-14,16H,5-8H2,1-4H3/t12-,13-,14+,15-/m0/s1",chebi:138042,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,1.2,,
tau-muurolol,"InChI=1S/C15H26O/c1-10(2)12-7-8-15(4,16)14-6-5-11(3)9-13(12)14/h9-10,12-14,16H,5-8H2,1-4H3/t12-,13-,14-,15-/m0/s1",,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,2,,
elemol,"InChI=1S/C15H26O/c1-7-15(6)9-8-12(14(4,5)16)10-13(15)11(2)3/h7,12-13,16H,1-2,8-10H2,3-6H3/t12-,13+,15-/m1/s1",chebi:141221,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,0,,
dihydro-beta-ionone,"InChI=1S/C13H22O/c1-10-6-5-9-13(3,4)12(10)8-7-11(2)14/h5-9H2,1-4H3",chebi:18015,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,5.5,,
dihydro-beta-ionol,"InChI=1S/C13H24O/c1-10-6-5-9-13(3,4)12(10)8-7-11(2)14/h11,14H,5-9H2,1-4H3",,AN,https://garden.org/plants/view/695733/Rose-Rosa-Anna/,,,AN,,14.3,,
hexanal,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h6H,2-5H2,1H3",chebi:88528,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,0.7,,
(E)-2-hexenal,"InChI=1S/C6H10O/c1-2-3-4-5-6-7/h4-6H,2-3H2,1H3/b5-4+",chebi:28913,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,3.6,,
(Z)-3-hexen-1-ol,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h3-4,7H,2,5-6H2,1H3/b4-3-",chebi:28857,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,0,,
(E)-2-hexen-1-ol,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h4-5,7H,2-3,6H2,1H3/b5-4+",chebi:141205,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,0,,
hexan-1-ol,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",chebi:87393,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,0,,
(Z)-3-hexenyl acetate,"InChI=1S/C8H14O2/c1-3-4-5-6-7-10-8(2)9/h4-5H,3,6-7H2,1-2H3/b5-4-",chebi:61316,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,2.8,,
hexyl acetate,"InChI=1S/C8H16O2/c1-3-4-5-6-7-10-8(2)9/h3-7H2,1-2H3",chebi:87510,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,0.1,,
nonanal,"InChI=1S/C9H18O/c1-2-3-4-5-6-7-8-9-10/h9H,2-8H2,1H3",chebi:84268,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,0.3,,
benzylalcohol,"InChI=1S/C7H8O/c8-6-7-4-2-1-3-5-7/h1-5,8H,6H2",chebi:17987,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,0.3,,
benzaldehyde,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,chebi:17169,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,0,,
2-phenylethanol,"InChI=1S/C8H10O/c9-7-6-8-4-2-1-3-5-8/h1-5,9H,6-7H2",chebi:49000,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,0.5,,
phenylacetaldehyde,"InChI=1S/C8H8O/c9-7-6-8-4-2-1-3-5-8/h1-5,7H,6H2",chebi:16424,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,0.1,,
"3,5-dimethoxytoluene","InChI=1S/C9H12O2/c1-7-4-8(10-2)6-9(5-7)11-3/h4-6H,1-3H3",chebi:141217,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,0.6,,
"1,3,5-trimethoxybenzene","InChI=1S/C9H12O3/c1-10-7-4-8(11-2)6-9(5-7)12-3/h4-6H,1-3H3",chebi:31038,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,1.1,,
eugenol,"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3,5-7,11H,1,4H2,2H3",chebi:4917,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,0,,
methyl eugenol,"InChI=1S/C11H14O2/c1-4-5-9-6-7-10(12-2)11(8-9)13-3/h4-8H,1-3H3",chebi:14469,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,0,,
geraniol,"InChI=1S/C10H18O/c1-9(2)5-4-6-10(3)7-8-11/h5,7,11H,4,6,8H2,1-3H3/b10-7+",chebi:17447,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,60.2,,
geranial,"InChI=1S/C10H16O/c1-9(2)5-4-6-10(3)7-8-11/h5,7-8H,4,6H2,1-3H3/b10-7+",chebi:16980,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,13.4,,
geranic_acid,"InChI=1S/C10H16O2/c1-8(2)5-4-6-9(3)7-10(11)12/h5,7H,4,6H2,1-3H3,(H,11,12)/b9-7+",chebi:67264,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,0,,
geranyl acetate,"InChI=1S/C12H20O2/c1-10(2)6-5-7-11(3)8-9-14-12(4)13/h6,8H,5,7,9H2,1-4H3/b11-8+",chebi:5331,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,0.8,,
nerol,"InChI=1S/C10H18O/c1-9(2)5-4-6-10(3)7-8-11/h5,7,11H,4,6,8H2,1-3H3/b10-7-",chebi:29452,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,2.6,,
neral,"InChI=1S/C10H16O/c1-9(2)5-4-6-10(3)7-8-11/h5,7-8H,4,6H2,1-3H3/b10-7-",chebi:29020,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,0.7,,
citronellol,"InChI=1S/C10H20O/c1-9(2)5-4-6-10(3)7-8-11/h5,10-11H,4,6-8H2,1-3H3",chebi:50462,MU,https://garden.org/plants/view/75/Rose-Rosa-Mutabilis/,,,MU,,0,,
